日期,AQI,PM2.5,PM10,SO2,CO,NO2,O3_8h
2016-01-19,54,良,33,57,28,1.1,33,48
2016-01-20,53,良,37,47,12,1.1,26,39
2016-01-21,32,优,8,15,16,1,25,41
2016-01-22,28,优,6,12,20,1.1,21,12
2016-01-23,33,优,19,33,11,1,18,51
2016-01-24,47,优,21,47,15,0.9,11,77
2016-01-25,54,良,19,58,21,0.8,22,75
2016-01-26,51,良,33,52,36,1,37,46
2016-01-27,46,优,32,37,31,1.4,35,27
2016-01-28,74,良,38,52,27,3,35,4
2016-01-29,105,轻度污染,54,74,44,4.9,43,5
2016-01-30,36,优,17,26,14,1.4,20,27
2016-01-31,22,优,13,21,10,0.9,12,38
2016-02-01,24,优,4,7,7,0.9,10,39
2016-02-02,29,优,17,23,7,1,12,57
2016-02-03,40,优,28,35,8,1,13,39
2016-02-04,39,优,27,37,13,1.1,19,27
2016-02-05,26,优,14,24,7,1,15,48
2016-02-06,62,良,44,64,14,1.3,19,103
2016-02-07,78,良,57,92,20,1.2,18,87
2016-02-08,83,良,61,101,28,1.2,21,46
2016-02-09,55,良,38,60,17,1.6,24,47
2016-02-10,55,良,36,59,14,1.8,24,46
2016-02-11,42,优,27,42,12,1.5,20,57
2016-02-12,48,优,29,48,13,1.6,19,42
2016-02-13,43,优,26,43,16,1.5,19,70
2016-02-14,33,优,11,16,8,1.3,12,55
2016-02-15,24,优,10,21,6,0.8,9,48
2016-02-16,42,优,28,42,12,1.2,20,62
2016-02-17,48,优,25,48,13,0.9,24,68
2016-02-18,49,优,31,49,17,1.1,28,75
2016-02-19,63,良,45,65,19,1.5,43,28
2016-02-20,59,良,39,68,15,1,27,91
2016-02-21,76,良,47,102,14,0.9,27,72
2016-02-22,52,良,30,54,12,0.9,24,69
2016-02-23,24,优,10,12,7,0.9,14,48
2016-02-24,35,优,15,35,8,0.7,17,70
2016-02-25,61,良,34,72,12,0.8,23,81
2016-02-26,46,优,28,46,9,0.7,22,57
2016-02-27,42,优,23,42,11,0.9,28,55
2016-02-28,64,良,37,78,21,2.3,39,30
2016-02-29,72,良,38,94,16,1.5,35,96
2016-03-01,68,良,45,85,14,1,39,100
2016-03-02,72,良,48,94,17,1.1,46,108
2016-03-03,79,良,50,107,28,2,58,89
2016-03-04,70,良,42,89,26,2,56,84
2016-03-05,68,良,43,85,21,1.7,50,71
2016-03-06,57,良,40,61,17,1.5,41,94
2016-03-07,63,良,44,75,19,1.4,43,74
2016-03-08,73,良,53,84,19,1.9,42,26
2016-03-09,28,优,14,22,10,0.9,22,33
2016-03-10,25,优,4,8,6,0.6,14,49
2016-03-11,33,优,20,33,8,0.8,22,58
2016-03-12,48,优,33,44,11,1,30,35
2016-03-13,42,优,21,26,14,1.2,33,43
2016-03-14,39,优,21,39,12,1.3,31,55
2016-03-15,59,良,42,62,16,1,31,90
2016-03-16,73,良,53,67,17,1.1,36,55
2016-03-17,49,优,34,42,17,1.3,31,31
2016-03-18,69,良,23,44,28,2.8,35,10
2016-03-19,55,良,32,57,22,2.2,32,87
2016-03-20,50,优,35,46,16,1.5,31,47
2016-03-21,40,优,17,31,12,0.8,18,79
2016-03-22,37,优,21,37,17,1,26,70
2016-03-23,27,优,11,17,14,0.9,21,38
2016-03-24,35,优,14,28,8,0.6,15,69
2016-03-25,46,优,21,39,13,0.7,25,92
2016-03-26,60,良,26,52,24,1.2,26,111
2016-03-27,67,良,39,65,18,0.8,30,120
2016-03-28,65,良,43,80,19,1.1,41,115
2016-03-29,114,轻度污染,86,131,32,1.6,62,46
2016-03-30,145,轻度污染,111,143,30,2,55,17
2016-03-31,64,良,46,71,17,1.9,40,91
2016-04-01,80,良,51,110,25,2.5,42,80
2016-04-02,80,良,59,97,27,2.6,41,91
2016-04-03,65,良,47,69,19,2.2,34,42
2016-04-04,57,良,31,54,20,2.3,32,41
2016-04-05,63,良,41,75,20,2.4,31,72
2016-04-06,56,良,28,55,24,2.2,29,60
2016-04-07,55,良,28,60,22,1.4,34,59
2016-04-08,38,优,21,36,16,1.1,30,44
2016-04-09,62,良,37,73,20,2,40,37
2016-04-10,50,优,17,33,13,1.7,40,44
2016-04-11,32,优,17,29,13,1,25,43
2016-04-12,39,优,15,32,13,1,28,78
2016-04-13,52,良,26,43,14,1.5,41,36
2016-04-14,46,优,26,46,17,1.3,28,51
2016-04-15,40,优,25,39,11,0.9,19,80
2016-04-16,53,良,26,45,20,2.1,37,57
2016-04-17,44,优,24,44,15,1.5,30,56
2016-04-18,38,优,11,25,13,1.2,29,75
2016-04-19,46,优,20,40,13,1,30,92
2016-04-20,54,良,30,58,23,1.8,38,51
2016-04-21,48,优,31,48,17,1.5,34,35
2016-04-22,59,良,34,68,26,2,41,57
2016-04-23,47,优,23,43,16,1.4,37,48
2016-04-24,40,优,20,38,15,1.4,32,73
2016-04-25,44,优,24,44,14,1.1,28,65
2016-04-26,42,优,23,42,16,1.5,31,61
2016-04-27,37,优,13,25,14,1.1,25,73
2016-04-28,75,良,27,57,13,1.1,35,130
2016-04-29,60,良,35,62,15,0.9,39,112
2016-04-30,77,良,56,84,24,1.7,56,49
2016-05-01,79,良,58,86,15,2,43,50
2016-05-02,62,良,34,62,25,2.5,31,57
2016-05-03,51,良,32,52,15,1.2,30,95
2016-05-04,67,良,37,84,26,1.8,53,95
2016-05-05,58,良,37,65,23,2.2,41,45
2016-05-06,53,良,27,56,17,1.4,32,75
2016-05-07,43,优,21,43,18,1.4,29,74
2016-05-08,33,优,15,26,10,0.9,25,65
2016-05-09,52,良,29,53,15,1.5,36,35
2016-05-10,35,优,17,29,12,1.4,26,50
2016-05-11,42,优,24,42,9,1.1,29,84
2016-05-12,64,良,29,59,16,1.3,36,116
2016-05-13,55,良,28,52,12,1,32,106
2016-05-14,40,优,18,36,10,0.8,22,80
2016-05-15,39,优,17,39,17,1.3,23,73
2016-05-16,41,优,12,29,8,0.8,19,81
2016-05-17,48,优,26,46,12,1,23,96
2016-05-18,54,良,33,58,21,1.1,30,94
2016-05-19,57,良,40,51,16,1.1,35,75
2016-05-20,44,优,26,34,8,1.2,35,35
2016-05-21,40,优,16,24,9,1.1,32,29
2016-05-22,32,优,12,19,8,1,25,40
2016-05-23,33,优,15,31,10,1.2,26,56
2016-05-24,44,优,22,44,11,1.1,30,72
2016-05-25,64,良,40,78,20,1.5,38,84
2016-05-26,68,良,49,86,25,1.7,36,112
2016-05-27,56,良,26,61,21,1.7,37,61
2016-05-28,44,优,18,44,22,1.7,28,62
2016-05-29,40,优,18,38,15,1.6,26,40
2016-05-30,40,优,19,36,12,1.4,23,80
2016-05-31,48,优,22,48,18,1.3,28,90
2016-06-01,52,良,24,53,20,1.4,32,83
2016-06-02,48,优,22,48,24,1.3,30,94
2016-06-03,44,优,21,44,15,1.4,32,61
2016-06-04,41,优,22,41,13,1.4,31,40
2016-06-05,42,优,22,42,12,1.3,32,55
2016-06-06,53,良,25,55,15,1.4,34,100
2016-06-07,75,良,28,62,18,1.5,35,130
2016-06-08,55,良,33,59,15,1.8,34,99
2016-06-09,67,良,35,67,15,1.5,27,120
2016-06-10,42,优,21,40,12,1.1,22,84
2016-06-11,42,优,19,42,13,1.2,28,74
2016-06-12,37,优,16,28,12,1.5,27,51
2016-06-13,35,优,9,24,8,1,28,47
2016-06-14,44,优,13,28,10,1.5,35,38
2016-06-15,47,优,19,35,22,1.9,32,46
2016-06-16,37,优,10,19,9,1.1,29,51
2016-06-17,37,优,12,21,12,0.8,29,51
2016-06-18,43,优,15,27,10,1.1,34,48
2016-06-19,45,优,20,45,18,1.4,25,61
2016-06-20,47,优,19,47,20,1.4,24,66
2016-06-21,45,优,20,45,17,1.1,24,84
2016-06-22,62,良,20,46,16,1,24,114
2016-06-23,52,良,23,48,19,1.5,25,102
2016-06-24,62,良,24,50,17,1.2,25,114
2016-06-25,51,良,25,52,19,1.1,25,99
2016-06-26,52,良,24,54,14,1.1,24,89
2016-06-27,43,优,23,43,13,1.1,17,73
2016-06-28,49,优,16,49,19,1.4,21,50
2016-06-29,39,优,15,39,16,1,21,51
2016-06-30,52,良,19,53,15,1.2,24,62
2016-07-01,48,优,21,48,16,1.6,25,53
2016-07-02,42,优,18,42,18,1.2,24,74
2016-07-03,46,优,19,46,15,1.3,23,64
2016-07-04,42,优,16,42,15,1.5,21,68
2016-07-05,41,优,16,40,12,1,23,82
2016-07-06,34,优,16,34,9,0.7,19,64
2016-07-07,32,优,11,27,9,0.9,16,63
2016-07-08,30,优,13,29,10,0.8,16,59
2016-07-09,28,优,8,20,7,1.1,15,18
2016-07-10,33,优,10,23,8,1.3,16,36
